psp_name;grid_easting;grid_northing;typetable;pvoltage;firm_cap;mindemand;maxdemand;rpf;gentot;demtot;genhr;demhr;fl_break_d;fl_break_r;fl_make_d;fl_make_r;fl;worst_tap;gen_voltage_constraint;upgenconst;dem_voltage_constraint;gsp_hm_constraint_manual;odp_primary_name;updemconst;upstreamname;gsp_name;genconstraint;demconstraint;worst_case_constraint_gen_colour;worst_case_constraint_dem_colour;substation_location;fault_level_
Linton 66/20kV;425141.0;592736.0;Primary;20.0;28.0;2.49000000953674;8.0290002822876;1.0;0.788;0.48;0.0;0.0;6.28;9.2;18.57;23.5;0.945128202438354;3.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;A;Linton 66/20kV;Upstream Constraint;Linton;Blyth 132kV;"Amber - Voltage; Amber- Fault level";Amber - Fault Level;Amber;Amber;55.22820669860082, -1.6062858712359809;94.5128202438354
Low Moor;415773.0;428755.0;Primary;11.0;23.0;-3.41000008583069;8.31999969482422;0.5;0.0;0.0;8.08999991416931;14.6800003051758;9.710171;13.1216;26.88168;32.80399;0.819463551044464;4.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Low Moor;No;Staygate;Skelton Grange;Green;Green;Green;Green;53.754922643158686, -1.7622620264498658;81.9463551044464
Low Spennymoor;426467.0;533608.0;Primary;11.0;24.0;2.40000009536743;9.11999988555908;0.5;0.0;0.0;0.0;14.8800001144409;8.79;13.1;25.98;32.8;0.801025629043579;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Low Spennymoor;No;Spennymoor 132/66kV;Spennymoor GSP;Amber - Voltage;Green;Amber;Green;54.696814786974564, -1.5908709466106048;80.1025629043579
Loxley Road;429018.0;390510.0;Primary;11.0;8.0;0.509999990463257;2.94000005722046;0.0;0.233;0.2725;0.276999990463257;4.78749994277954;5.292441;13.1216;12.86183;32.80399;0.947014093399048;11.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Loxley Road;No;Neepsend;Neepsend;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.41060960826594, -1.5649319875834846;94.7014093399048
Maddison Street;431070.0;581633.0;Primary;11.0;23.0;4.5;16.3479995727539;0.5;0.065;1.44;0.0;0.0;9.14;13.1;28.92;33.4;0.865868210792542;4.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Maddison Street;GSP Constraint;Blyth 66kV;Blyth 66kV;Green;Green;Green;Green;55.12810383859199, -1.5142898739732504;86.5868210792542
Malleable;446041.0;519836.0;Primary;11.0;32.0;4.90999984741211;16.25;0.0;0.279;7.396;0.0;0.0;11.21;13.1;33.48;32.8;1.02073168754578;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Malleable;GSP Constraint;North Tees;Norton;"Red - Fault Level; Amber - Voltage";Red - Fault Level;Red;Red;54.57165466519943, -1.2893515231918735;102.07316875457799
Malton;478700.0;472457.0;Primary;11.0;32.0;5.11999988555908;20.5419998168945;1.0;0.15;3.2135;0.0;8.24450018310547;8.13;20.0;25.96;50.0;0.700653612613678;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Malton;No;Malton Grid;Osbaldwick;Amber - Voltage;Green;Amber;Green;54.14192989756819, -0.7967834118191094;70.0653612613678
Mansfield Road 2;439450.0;384365.0;Primary;11.0;16.0;0.300000011920929;9.31999969482422;0.0;0.0;0.0;0.0;0.0;5.988307;13.1216;15.45295;32.80399;1.00065362453461;12.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Mansfield Road 2;GSP Constraint;Attercliffe;West Melton / Thorpe Marsh;Red - Fault Level;Red - Fault Level;Red;Red;53.354703262709926, -1.4087710576047112;100.065362453461
Markham Gates;461517.0;404839.0;Primary;11.0;23.0;3.63000011444092;15.1999998092651;1.0;0.0;0.0;0.0;0.0;11.10071;18.37024;29.29997;45.92559;1.00065362453461;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Markham Gates;GSP Constraint;Doncaster B/Thorpe Marsh;West Melton / Thorpe Marsh;Red - Fault Level;Red - Fault Level;Red;Red;53.536607834861464, -1.0732828656399271;100.065362453461
Marmion Road;432879.0;385173.0;Primary;11.0;23.0;3.08999991416931;13.5699996948242;0.0;0.0;0.0;3.08999991416931;9.43000030517578;10.92845;13.1216;29.57096;32.80399;1.0459953546524;10.0;No Voltage Constraint;No;No Voltage Constraint;G;Marmion Road;No;Norton Lees;Norton Lees;Red - Fault Level;Red - Fault Level;Red;Red;53.36241376071563, -1.507404865399081;104.59953546524
Marsden Road;528788.0;410409.0;Primary;11.0;18.0;1.11000001430511;12.6800003051758;0.0;0.0;0.0;0.0;0.0;9.421953;13.1216;25.64343;32.80399;0.781716704368591;12.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Marsden Road;GSP Constraint;Moss Road;Grimsby West;Green;Green;Green;Green;53.57447753710743, -0.05645804551766552;78.1716704368591
Melrosegate;461795.0;451862.0;Supply Point;33.0;180.0;32.4000015258789;118.819999694824;0.0;30.207;7.0632;0.0;54.1168003051758;15.8;25.0;50.23;62.5;0.803680002689362;0.0;Data Not Available;NO;Data Not Available;R;Melrosegate;NO;Osbaldwick;Osbaldwick;Green;Green;Green;Green;53.95916307414937, -1.0597023475962744;80.3680002689362
Middleton Town Street;430075.0;428441.0;Primary;11.0;23.0;5.5;17.57200050354;1.0;4.303;3.425;24.197;2.00299949645996;10.47581;13.1216;27.64651;32.80399;0.842778861522675;4.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Middleton Town Street;No;Beeston Royds 132/33kV;Kirkstall B;Green;Green;Green;Green;53.751474573426066, -1.5453904002197332;84.2778861522675
Millhouses;433691.0;383327.0;Primary;11.0;24.0;2.14000010490417;7.11999988555908;0.0;0.0;0.0;0.0;16.8800001144409;10.65589;13.1216;27.92759;32.80399;0.993135035037994;10.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;G;Millhouses;No;Jordanthorpe;Jordanthorpe;Red - Fault Level;Red - Fault Level;Red;Red;53.34577045157656, -1.4953997077588672;99.31350350379941
Milton Place;427872.0;421048.0;Primary;11.0;23.0;3.6800000667572;14.3299999237061;1.0;0.0;0.0;26.6800000667572;8.67000007629395;9.457249;13.1216;23.92764;32.80399;0.747168660163879;7.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Milton Place;No;Wakefield North;Skelton Grange;Green;Green;Green;Green;53.685149495821406, -1.579460904569337;74.7168660163879
Morley;426165.0;427536.0;Primary;11.0;23.0;3.03999996185303;12.0842370986938;1.0;0.095;1.915;25.944999961853;9.00076290130615;10.26206;13.1216;26.01607;32.80399;0.793076395988464;5.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Morley;No;Beeston Royds 132/33kV;Kirkstall B;Green;Green;Green;Green;53.74355067585547, -1.6047603690676477;79.30763959884641
Morpeth;420932.0;585450.0;Primary;20.0;28.0;-6.59999990463257;17.1900005340576;1.0;1.921;0.89;0.0;0.0;6.73;9.2;18.3;23.5;0.778723359107971;1.0;Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Morpeth;GSP Constraint;Blyth 66kV;Blyth 66kV;Red - Voltage;Green;Red;Green;55.16293216439913, -1.672993224866935;77.87233591079709
Mount Road;438414.0;555884.0;Primary;11.0;24.0;5.04285287857056;18.1900005340576;1.0;0.0;0.0;29.0428528785706;5.80999946594238;9.98;13.1;29.8;32.8;1.14708518981934;2.0;Some Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Mount Road;No;Offerton;Offerton;"Red - Fault Level; Amber - Voltage";Red - Fault Level;Red;Red;54.896219320700204, -1.402573406272688;114.70851898193399
Mount Street;417943.0;432500.0;Primary;11.0;23.0;1.57000005245209;10.1000003814697;1.0;0.0;0.0;0.0;0.0;11.40786;13.1216;28.75305;32.80399;0.921568632125854;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Mount Street;Upstream Constraint;Bradford;Bradford West;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.788512594726676, -1.7291352430369569;92.1568632125854
Mytholmroyd;400233.0;426477.0;Primary;11.0;15.0;1.42599999904633;6.0802960395813;1.0;0.0;0.0;0.0;8.9197039604187;7.191948;13.1216;18.00347;32.80399;0.954672992229462;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Mytholmroyd;No;Sowerby Bridge 132/33kV;Elland;Red - Fault Level;Red - Fault Level;Red;Red;53.73468310416741, -1.9979465116959316;95.4672992229462
Nabwood;412477.0;437529.0;Primary;11.0;23.0;2.59999990463257;9.8100004196167;0.5;0.0;0.0;0.0;13.1899995803833;7.938459;13.1216;21.50759;32.80399;0.921568632125854;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Nabwood;No;Bingley 132/33kV;Bradford West;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.8338711871921, -1.811897658976164;92.1568632125854
Newburn Haugh Direct;418189.0;564232.0;Primary;11.0;38.0;1.0;7.0;1.0;0.64;1.688;0.0;29.312;9.58;25.0;26.81;62.5;0.843520045280457;4.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Newburn Haugh;Upstream Constraint;Newburn Haugh;Stella North;Green;Green;Green;Green;54.97237617740636, -1.7173919618117275;84.3520045280457
North Thoresby;528053.0;397019.0;Primary;11.0;8.0;1.00999999046326;3.24000000953674;0.0;0.0;0.0;0.0;0.0;5.428851;13.1216;13.26822;32.80399;1.0;10.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;North Thoresby;GSP Constraint;Wold Newton;Keadby;Red - Fault Level;Red - Fault Level;Red;Red;53.454371122289345, -0.07301749132754456;100.0
Northallerton;433937.0;494728.0;Primary;11.0;24.0;2.65000009536743;17.0599994659424;1.0;0.592;0.58;0.0;0.0;9.28;25.0;24.58;62.5;0.822285711765289;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Northallerton;GSP Constraint;Leeming Bar/Skeeby;Norton;Amber - Voltage;Green;Amber;Green;54.34697355848831, -1.4794358391403362;82.2285711765289
Norton;441280.0;522087.0;GSP;132.0;720.0;85.0;365.0;1.0;1814.496;531.9646;0.0;0.0;17.88;31.5;47.27;78.7;0.600635349750519;0.0;Data Not Available;NGET;Data Not Available;R;Norton;NGET;NGET;Norton;Green;Green;Green;Green;54.592292499449634, -1.362673871922843;60.0635349750519
Odsal;415741.0;429759.0;Primary;11.0;23.0;4.19999980926514;16.0100002288818;0.0;0.0;0.0;4.19999980926514;6.98999977111816;8.507426;13.1216;23.82568;32.80399;0.726304173469543;7.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Odsal;No;Staygate;Skelton Grange;Green;Green;Green;Green;53.76394749154923, -1.7626965335773754;72.6304173469543
Offerton 33/11kV;434946.0;554334.0;Primary;11.0;32.0;5.71000003814697;15.4769811630249;1.0;0.0;0.0;37.710000038147;16.5230188369751;10.37;25.0;30.52;62.5;1.14708518981934;2.0;Some Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Offerton 33/11kV;No;Offerton;Offerton;"Red - Fault Level; Amber - Voltage";Red - Fault Level;Red;Red;54.88254485076955, -1.4568312957305696;114.70851898193399
Penistone;425516.0;402845.0;Primary;11.0;24.0;-3.79999995231628;10.5;1.0;0.0;0.0;20.2000000476837;13.5;11.75933;13.1216;30.57638;32.80399;1.0;10.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Penistone;No;Hunshelf;West Melton Section 3;Red - Fault Level;Red - Fault Level;Red;Red;53.521659925725835, -1.6166160922019943;100.0
Peterlee Industrial;441351.0;542163.0;Primary;11.0;20.0;-6.53999996185303;7.32999992370605;0.0;0.0;0.0;0.0;12.6700000762939;8.93;13.1;26.55;32.8;0.809451222419739;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Peterlee Industrial;No;Hawthorn Pit Grid;Hawthorn Pit Grid;Amber - Voltage;Green;Amber;Green;54.77269099291051, -1.3587390665936592;80.9451222419739
Pilgrim;425121.0;564186.0;Primary;11.0;32.0;4.8600001335144;16.6429996490479;0.0;0.0;0.0;0.0;15.3570003509521;11.417;13.1;34.0945;32.8;1.03946650028229;3.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Pilgrim;No;Barrack Road;Stella North;"Red - Fault Level; Amber - Voltage";Red - Fault Level;Red;Red;54.97166325267444, -1.6091100616734673;103.946650028229
Plangeo;507211.0;428289.0;Primary;11.0;24.0;4.32000017166138;13.5500001907349;0.0;0.65;3.0;0.0;7.44999980926514;10.62985;13.1216;29.22947;32.80399;0.891033887863159;11.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Plangeo;No;Hull South;Creyke Beck;Green;Green;Green;Green;53.739970076391536, -0.37600275135049005;89.10338878631589
Pool;423473.0;445203.0;Primary;11.0;23.0;2.07999992370605;7.78999996185303;1.0;0.0;0.0;0.0;15.210000038147;7.579822;19.99731;19.7219;49.99329;0.921568632125854;7.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Pool;No;Menston;Bradford West;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.90246471179574, -1.6442344672890776;92.1568632125854
Prince of Wales;445048.0;422668.0;Primary;11.0;23.0;3.01999998092651;12.3015165328979;0.5;0.194;6.3;0.0;4.39848346710205;9.602422;13.1216;25.96746;32.80399;0.918525516986847;4.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Prince of Wales;No;Featherstone;Ferrybridge B;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.69851448112176, -1.3191771500073453;91.8525516986847
Prissick;451169.0;516591.0;Primary;11.0;23.0;6.26999998092651;20.7000007629395;1.0;0.0;0.0;0.0;2.29999923706055;10.72;13.1;30.76;33.4;0.920958042144775;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Prissick;No;Lackenby;Lackenby;"Amber - Voltage; Amber- Fault level";Amber - Fault Level;Amber;Amber;54.54200366177151, -1.210602703039837;92.0958042144775
Prospect Road;410690.0;416813.0;Primary;11.0;23.0;2.21000003814697;11.6400003433228;0.0;0.0;0.0;0.0;11.3599996566772;8.248293;13.1216;22.8357;32.80399;0.696125566959381;4.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Prospect Road;No;Lindley;Elland;Green;Green;Green;Green;53.64771508964682, -1.8397592588752407;69.6125566959381
Queens Road;520680.0;415461.0;Primary;11.0;37.0;0.140000000596046;21.4899997711182;1.0;21.12;12.868;0.0;0.0;11.87519;19.99731;32.77912;49.99329;0.871593713760376;4.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Queens Road;GSP Constraint;Immingham;Grimsby West;Green;Green;Green;Green;53.62178911284785, -0.1768850482174702;87.1593713760376
Ravenscar;498295.0;500970.0;Primary;11.0;8.0;0.300000011920929;1.5;1.0;0.0;0.0;0.0;6.5;4.74;25.0;13.5;62.5;0.784977555274963;1.0;Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Ravenscar;No;Scarborough Grid;Osbaldwick;Red - Voltage;Green;Red;Green;54.39472477829355, -0.48758401466599816;78.49775552749631
Revill Lane;442118.0;384875.0;Primary;11.0;23.0;1.33015036582947;5.52177476882935;0.5;0.0;0.0;0.0;0.0;7.795228;13.1216;20.30602;32.80399;1.00065362453461;4.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Revill Lane;GSP Constraint;Attercliffe;West Melton / Thorpe Marsh;Red - Fault Level;Red - Fault Level;Red;Red;53.359081993181526, -1.36862221630088;100.065362453461
Rodley Lane;422089.0;436491.0;Primary;11.0;15.0;3.13000011444092;13.6800003051758;0.0;0.0;0.0;3.13000011444092;1.31999969482422;8.167627;16.00835;22.08393;40.02087;0.620293438434601;5.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Rodley Lane;No;Rodley;Skelton Grange;Green;Green;Green;Green;53.824224354908836, -1.665921953859596;62.029343843460104
Rudby;447155.0;507697.0;Primary;11.0;8.0;1.29999995231628;5.40799999237061;0.0;0.0;0.0;0.0;0.0;6.03;13.1;14.87;32.8;0.839910328388214;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Rudby;GSP Constraint;Bowesfield;Norton;Green;Green;Green;Green;54.462469408175345, -1.2740581105773374;83.9910328388214
Saint Andrews Road 33/11kV;415092.0;417161.0;Primary;11.0;23.0;2.63000011444092;10.6099996566772;0.5;0.18;7.4;13.9500001144409;4.99000034332275;8.483476;13.1216;23.1509;32.80399;0.705734074115753;7.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Saint Andrews Road 33/11kV;No;Saint Andrews Road 132/33kV;Skelton Grange;Green;Green;Green;Green;53.650735460064205, -1.7731506001381196;70.57340741157529
Saint Street;414138.0;431593.0;Primary;11.0;23.0;1.97000002861023;6.88000011444092;0.5;0.0;0.0;0.0;16.1199998855591;8.093597;13.1216;21.74854;32.80399;0.921568632125854;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Saint Street;No;Girlington;Bradford West;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.78047697058825, -1.7869297051031454;92.1568632125854
Saltend 132/33kV;516302.0;428839.0;Supply Point;33.0;50.8;0.0;5.63299989700317;1.0;146.35;72.0;0.0;0.0;6.308203;24.96602;18.37255;62.41506;0.770000040531158;0.0;Data Not Available;NO;Data Not Available;R;Saltend 132/33kV;Upstream Constraint;Saltend North;Saltend North;Green;Green;Green;Green;53.742965076045664, -0.23803204712181975;77.0000040531158
Saltshouse Road;512469.0;432718.0;Primary;11.0;23.0;4.6399998664856;11.289999961853;1.0;0.0;0.0;0.0;11.710000038147;11.46067;13.1216;29.51655;32.80399;0.899785280227661;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Saltshouse Road;No;Bransholme;Creyke Beck;Green;Green;Green;Green;53.77865410334665, -0.2947102958775872;89.9785280227661
Scarborough 33/11kV;503117.0;487346.0;Primary;11.0;32.0;7.6399998664856;18.6100006103516;0.0;0.0;0.0;0.0;13.3899993896484;11.92;20.0;33.99;50.0;0.784977555274963;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Scarborough 33/11kV;No;Scarborough Grid;Osbaldwick;Green;Green;Green;Green;54.27137806734849, -0.4180523225227045;78.49775552749631
Sculcoates A Direct;509228.0;430867.0;Primary;11.0;39.0;7.0;25.0;1.0;0.116;1.0;0.0;13.0;12.58956;18.37024;36.59435;45.92559;0.796818256378174;7.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Sculcoates A;Upstream Constraint;Sculcoates A;Creyke Beck;Green;Green;Green;Green;53.76271342657861, -0.34452552952699794;79.68182563781741
Seal Sands;451659.0;523832.0;Supply Point;66.0;112.0;-34.189998626709;24.4799995422363;1.0;50.0;22.4;0.0;60.048;9.07452;21.9;39.6673;55.8;0.77319997549057;0.0;Data Not Available;NO;Data Not Available;R;Seal Sands;Upstream Constraint;Saltholme;Saltholme;Green;Green;Green;Green;54.607021054876405, -1.2017595181013982;77.31999754905699
Seaton Burn T1;423574.0;574359.0;Primary;20.0;25.0;2.0;20.0;1.0;0.0;0.0;0.0;0.0;5.66;9.2;14.67;23.5;0.695878207683563;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Seaton Burn T1;GSP Constraint;Blyth 66kV;Blyth 66kV;Amber - Voltage;Green;Amber;Green;55.063152469631454, -1.6324409078877873;69.5878207683563
Seghill;429772.0;574655.0;Primary;11.0;32.0;2.19000005722046;11.3199996948242;1.0;0.0;0.0;0.0;0.0;11.55;25.0;30.67;62.5;0.695878207683563;3.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Seghill;GSP Constraint;Blyth 66kV;Blyth 66kV;Amber - Voltage;Green;Amber;Green;55.06548090000869, -1.5353720830494708;69.5878207683563
Selby Road;435229.0;433461.0;Primary;11.0;23.0;3.58999991416931;14.8599996566772;1.0;0.25;2.6;26.3399999141693;5.54000034332275;11.59361;13.1216;30.14901;32.80399;0.919065356254578;5.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Selby Road;No;Leeds East;Skelton Grange;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.79627061551587, -1.4666618244496255;91.90653562545779
Sessay Bridge/Sowerby;444531.0;475586.0;Primary;11.0;24.0;1.75999999046326;9.43000030517578;1.0;0.0;0.0;0.0;14.5699996948242;5.0626;25.0;12.8284;62.5;0.32192000746727;1.0;Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Sessay Bridge/Sowerby;No;Husthwaite;Knaresborough;Red - Voltage;Green;Red;Green;54.174139091127685, -1.3193130760969447;32.192000746727004
Silverwood;447949.0;394009.0;Primary;11.0;24.0;2.86999988555908;12.5299997329712;0.0;0.19;1.5;0.0;9.97000026702881;10.2945;13.1216;27.32012;32.80399;0.852021276950836;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Silverwood;No;Thurcroft;Thurcroft;Green;Green;Green;Green;53.440681619832276, -1.2796313422282433;85.20212769508359
Skeldergate;460164.0;451429.0;Primary;11.0;32.0;4.17000007629395;14.7203645706177;0.0;0.0;0.0;0.0;17.2796354293823;10.75;13.1;30.92;32.8;0.942682921886444;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Skeldergate;No;Poppleton;Poppleton;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.955463782966326, -1.0846412454209973;94.2682921886444
Skerneside;430290.0;523917.0;Primary;20.0;34.0;4.01999998092651;16.8899993896484;0.0;0.633;2.4252;0.0;14.6848006103516;8.11;20.0;25.29;50.0;0.801025629043579;1.0;Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Skerneside;No;Spennymoor 132/66kV;Spennymoor GSP;Red - Voltage;Green;Red;Green;54.60951326835492, -1.5325572762072752;80.1025629043579
Sledmere Garth;436473.0;436772.0;Primary;11.0;23.0;1.25;4.6100001335144;1.0;4.073;0.3232;0.0;18.0667998664856;10.54508;13.1216;27.02015;32.80399;0.910400032997131;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Sledmere Garth;No;Whinmoor;Ferrybridge B;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.825942858931, -1.4473862566299547;91.0400032997131
Snelsins Lane;418444.0;426208.0;Primary;11.0;23.0;-60.0;9.76299953460693;1.0;0.0;0.0;0.0;13.2370004653931;10.7416;13.1216;27.39221;32.80399;0.835026562213898;6.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Snelsins Lane;No;Brighouse 132/33kV;Elland;Green;Green;Green;Green;53.73194328941903, -1.7219044858500283;83.5026562213898
Southwood Road;503852.0;432280.0;Primary;11.0;23.0;3.76999998092651;12.5100002288818;0.0;1.539;1.0;0.0;9.48999977111816;8.843642;13.1216;23.32871;32.80399;0.967336595058441;7.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Southwood Road;No;Beverley 132/33kV;Creyke Beck;Red - Fault Level;Red - Fault Level;Red;Red;53.776506702184356, -0.42556803347210587;96.7336595058441
Sowerby Bridge 132/33kV;405085.0;423608.0;Supply Point;33.0;117.0;8.90999984741211;61.2099990844727;1.0;25.305;12.31;0.0;43.4800009155273;10.92552;13.1216;31.31709;32.80399;0.954672992229462;0.0;Data Not Available;NO;Data Not Available;R;Sowerby Bridge 132/33kV;NO;Elland;Elland;Red - Fault Level;Red - Fault Level;Red;Red;53.70887268547495, -1.9244413629122112;95.4672992229462
Spennymoor 132/66kV;428821.0;534510.0;Supply Point;66.0;179.8;-19.8099994659424;79.9499969482422;0.0;282.62;17.4252;0.0;82.4248030517578;10.13;21.9;30.6;55.8;0.801025629043579;0.0;Data Not Available;NO;Data Not Available;R;Spennymoor 132/66kV;NO;Spennymoor GSP;Spennymoor GSP;Green;Green;Green;Green;54.704791754920585, -1.5542598483328325;80.1025629043579
Spennymoor 66/20kV;428665.0;534686.0;Primary;20.0;44.0;5.59999990463257;17.2399997711182;0.0;2.5;13.45;0.0;13.3100002288818;6.79;9.2;21.08;23.5;0.897021293640137;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Spennymoor 66/20kV;No;Spennymoor 132/66kV;Spennymoor GSP;Amber - Voltage;Green;Amber;Green;54.706382220021204, -1.5566634220122053;89.7021293640137
Spennymoor GSP;428665.0;534686.0;GSP;132.0;480.0;-3.0;198.0;1.0;1202.2223;154.0802;0.0;127.9198;10.42;15.3;31.24;39.0;0.801025629043579;0.0;Data Not Available;NGET;Data Not Available;R;Spennymoor GSP;NGET;NGET;Spennymoor GSP;Green;Green;Green;Green;54.706382220021204, -1.5566634220122053;80.1025629043579
